#frmMstItem																																		
																																		
																																		
#ITEMID	ITEMCODE	ITEMNAME	DESCRIPTION	UOM	UOM	CONVFACTOR	REOL	REOQ	MIN_QTY	MAX_QTY	ITEMTYPE	ITEMSTDRATE	BUYINGRATE	ITEMGROUPID	ITEMSUBGROUPID	INACTIVE	DATEADDED	DATECHANGED	ADDEDBY	CHANGEDBY	IMAGENAME	TAXPER	REFRATE	TAX	ITEMMRP	SELLDISC	ITEM_PACKING	SUBHEADING	GROUPCODE	SUBGROUPCODE	TAXTYPE	BARCODE	SUPID	BRAND
1111	560	ANKLE SUP KAMACHI	ANKLE SUP KAMACHI	NOS	NOS	1	0	0	0	0	F	150	75	SUPPORTS	KAMACHI SUP	N	19-Apr-11	19-Apr-11	ADMIN			0	0	5.5	150	10					I		21	Kamachi
1110	250	ELBOW SUP KAMACHI	ELBOW SUP KAMACHI	NOS	NOS	1	0	0	0	0	F	130	75	SUPPORTS	KAMACHI SUP	N	19-Apr-11	19-Apr-11	ADMIN			0	0	5.5	130	10					I		21	Kamachi
1109	1894	GRIP KAMACHI	GRIP KAMACHI	NOS	NOS	1	0	0	0	0	F	42	17	OTHERS	GOODS	N	19-Apr-11	19-Apr-11	ADMIN			0	0	5.5	42	5					I		21	Kamachi
1108	650	ELBOW SUP KAMACHI	ELBOW SUP KAMACHI	NOS	NOS	1	0	0	0	0	F	300	115	SUPPORTS	KAMACHI SUP	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	300	10					I		21	
1107	9503	ANKLE SUP KAMACHI	ANKLE SUP KAMACHI	NOS	NOS	1	0	0	0	0	F	300	100	SUPPORTS	KAMACHI SUP	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	300	10					I		21	
1106	1893	NET GARWR TOURNAMENT	NET GARWR TOURNAMENT	NOS	NOS	1	0	0	0	0	F	6000	3900	OTHERS	NETS	N	19-Apr-11	19-Apr-11	ADMIN			5.5	0	5.5	6000	5					I		0	
1105	1892	SQ KEN EXTM ACE	SQ KEN EXTM ACE	NOS	NOS	1	0	0	0	0	F	950	475	SQUASH RACKET	PRO KENNEX	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	950	20					I		7	
1104	1891	SQ KEN DYNA CAVE 150	SQ KEN DYNA CAVE 150	NOS	NOS	1	0	0	0	0	F	3230	1348.5	SQUASH RACKET	PRO KENNEX	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	3230	20					I		7	
1103	1890	SQ KEN CYBER ACE	SQ KEN CYBER ACE	NOS	NOS	1	0	0	0	0	F	2150	975	SQUASH RACKET	PRO KENNEX	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	2150	15					I		7	
1102	1889	CRBT DSC MASTER S3	CRBT DSC MASTER S3	NOS	NOS	1	0	0	0	0	F	565	330	CRICKET	CRICKET BAT	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	565	15					I		4	dsc
1101	1888	CRBT DSC MASTER S4	CRBT DSC MASTER S4	NOS	NOS	1	0	0	0	0	F	655	380	CRICKET	CRICKET BAT	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	655	15					I		4	dsc
1100	1887	CRBT GM FLARE STRIKER	CRBT GM FLARE STRIKER	NOS	NOS	1	0	0	0	0	F	1375	795	CRICKET	CRICKET BAT	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	1375	15					I		4	
1099	1886	CRBT GM STKR 3&4	CRBT GM STKR 3&4	NOS	NOS	1	0	0	0	0	F	995	590	CRICKET	CRICKET BAT	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	995	15					I		4	GM
1098	1885	CRBT GM STKR 5&6	CRBT GM STKR 5&6	NOS	NOS	1	0	0	0	0	F	1065	620	CRICKET	CRICKET BAT	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	1065	15					I		4	GM
1097	1884	CRBL GM CLUBMAN	CRBL GM CLUBMAN	NOS	NOS	1	0	0	0	0	F	595	345	CRICKET	CRICKET BALL	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	595	15					I		0	
1096	1883	CRBL GM CROWN MATCH	CRBL GM CROWN MATCH	NOS	NOS	1	0	0	0	0	F	365	210	CRICKET	CRICKET BALL	N	19-Apr-11	19-Apr-11	ADMIN			2	0	5.5	365	15					I		93	GM
1095	1882	TR DUN TI 	TR DUN TI 	NOS	NOS	1	0	0	0	0	F	7199	3600	TENNIS RACKET	BABLOT	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	7199	20					I		13	
1094	1881	TRW K BLADE	TRW K BLADE	NOS	NOS	1	0	0	0	0	F	9799	5050	TENNIS RACKET	WILSON.	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	9799	20					I		0	wilson
1093	1880	TRW K TOUR	TRW K TOUR	NOS	NOS	1	0	0	0	0	F	9999	5200	TENNIS RACKET	WILSON.	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	9999	20					I		0	wilson
1092	1879	TRW K ZEN	TRW K ZEN	NOS	NOS	1	0	0	0	0	F	9999	5700	TENNIS RACKET	WILSON.	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	9999	25					I		0	wilson
1091	1878	TRP AIR O OPTIMA	TRP AIR O OPTIMA	NOS	NOS	1	0	0	0	0	F	7499	3200	TENNIS RACKET	PRINCE.	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	7499	30					I		0	
1090	1877	TRP AIR O SCREEM	TRP AIR O SCREEM	NOS	NOS	1	0	0	0	0	F	5899	2900	TENNIS RACKET	PRINCE.	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	5899	20					I		0	
1089	1876	TR KUAIKE	TR KUAIKE	NOS	NOS	1	0	0	0	0	F	1400	720	TENNIS RACKET	KUAIKE TR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	1400	20					I		14	Kuaike
1088	1875	TR ARTENGO 840	TR ARTENGO 840	NOS	NOS	1	0	0	0	0	F	2000	1400	TENNIS RACKET	ARTENGO	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	2000	10					I		76	ARTENGO
1087	1874	TR ARTENGO 750 	TR ARTENGO 750 	NOS	NOS	1	0	0	0	0	F	949	710	TENNIS RACKET	ARTENGO	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	949	10					I		76	ARTENGO
1086	1873	TR KE BLK ACE 98 	TR KE BLK ACE 98 	NOS	NOS	1	0	0	0	0	F	5500	2750	TENNIS RACKET	YONEX TR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	5500	20					I		7	Pro kennex
1085	1872	TR YY RDS 001 	TR YY RDS 001 	NOS	NOS	1	0	0	0	0	F	18775	7500	TENNIS RACKET	YONEX TR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	18775	40					I		91	YONEX
1084	1871	TR YY RQS 5	TR YY RQS 5	NOS	NOS	1	0	0	0	0	F	3015	1500	TENNIS RACKET	YONEX TR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	3015	40					I		91	YONEX
1083	1870	TR YY RQS 11	TR YY RQS 11	NOS	NOS	1	0	0	0	0	F	16235	6490	TENNIS RACKET	YONEX TR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	16235	40					I		91	YONEX
1082	1869	TR YY RDS 006	TR YY RDS 006	NOS	NOS	1	0	0	0	0	F	7565	3400	TENNIS RACKET	YONEX TR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	7565	40					I		91	YONEX
1081	1868	TR YY RQS 500	TR YY RQS 500	NOS	NOS	1	0	0	0	0	F	11795	4720	TENNIS RACKET	YONEX TR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	11795	40					I		91	YONEX
1080	1867	TR YY RQS TOUR	TR YY RQS TOUR	NOS	NOS	1	0	0	0	0	F	19705	7880	TENNIS RACKET	YONEX TR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	19705	40					I		91	YONEX
1079	1866	TR YY RQ COMP	TR YY RQ COMP	NOS	NOS	1	0	0	0	0	F	3085	1540	TENNIS RACKET	YONEX TR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	3085	30					I		91	YONEX
1078	1865	TRH TI 6000	TRH TI 6000	NOS	NOS	1	0	0	0	0	F	3000	1860	TENNIS RACKET	HEAD.	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	3000	20					I		93	head
1077	1864	TRH METALLIX 2.7	TRH METALLIX 2.7	NOS	NOS	1	0	0	0	0	F	11949	7400	TENNIS RACKET	HEAD.	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	11949	30					I		93	head
1076	1863	TRH MG PRESTIGE	TRH MG PRESTIGE	NOS	NOS	1	0	0	0	0	F	10325	6200	TENNIS RACKET	HEAD.	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	10325	30					I		93	head
1075	1862	T/RBAB COMET 125 JR	T/RBAB COMET 125 JR	NOS	NOS	1	0	0	0	0	F	1200	780	TENNIS RACKET	BABLOT	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	1200	20					I		0	
1074	1861	SR LIN FLAME 50	SR LIN FLAME 50	NOS	NOS	1	0	0	0	0	F	17090	7690	SHUTTLE RACKET	LINING	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	17090	40					I		27	LINING
1073	1860	SR LIN 3G TI	SR LIN 3G TI	NOS	NOS	1	0	0	0	0	F	6890	962.5	SHUTTLE RACKET	LINING	N	18-Apr-11	18-Apr-11	ADMIN			5.5	0	5.5	6890	35					I		27	LINING
1072	1859	SR WIL DYNA 2000	SR WIL DYNA 2000	NOS	NOS	1	0	0	0	0	F	2399	1250	SHUTTLE RACKET	WILSON SR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	2399	20					I		0	
1071	1858	SR WIL GLORY 60	SR WIL GLORY 60	NOS	NOS	1	0	0	0	0	F	1699	1050	SHUTTLE RACKET	WILSON SR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	1699	20					I		0	
1070	1857	SR WIL SMASH 1000	SR WIL SMASH 1000	NOS	NOS	1	0	0	0	0	F	1499	975	SHUTTLE RACKET	WILSON SR	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	1499	20					I		0	
1069	1856	SR ASH ELECTRO	SR ASH ELECTRO	NOS	NOS	1	0	0	0	0	F	3499	1250	SHUTTLE RACKET	CARLTON	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	3499	50					I		0	
1068	1855	SR RSL 948	SR RSL 948	NOS	NOS	1	0	0	0	0	F	3999	1550	SHUTTLE RACKET	CARLTON	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	3999	50					I		0	
1067	1854	SR/CRLN 709	SR/CRLN 709	NOS	NOS	1	0	0	0	0	F	3385	1670	SHUTTLE RACKET	CARLTON	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	3385	35					I		41	CARLTON
1066	1853	SR/CRLN 707	SR/CRLN 707	NOS	NOS	1	0	0	0	0	F	3045	1520	SHUTTLE RACKET	CARLTON	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	3045	35					I		41	CARLTON
1065	1852	SRYY ATG TOUR	SRYY ATG TOUR	NOS	NOS	1	0	0	0	0	F	7980	3900	SHUTTLE RACKET	YONEX	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	7980	35					I		91	
1064	1851	SRYY NS 80	SRYY  NS 80	NOS	NOS	1	0	0	0	0	F	2080	990	SHUTTLE RACKET	YONEX	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	2080	35					I		91	
1063	1850	SRYY MP 8	SRYY MP 8	NOS	NOS	1	0	0	0	0	F	2580	1290	SHUTTLE RACKET	YONEX	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	2580	35					I		91	
1062	1849	SRYY  NS 500	SRYY NS 500	NOS	NOS	1	0	0	0	0	F	4210	2010	SHUTTLE RACKET	YONEX	N	18-Apr-11	18-Apr-11	ADMIN			2	0	5.5	4210	35					I		91	
1061	1848	SRYY NS 300	SRYY NS 300	NOS	NOS	1	0	0	0	0	F	3390	1690	SHUTTLE RACKET	YONEX	N	18-Apr-11	18-Apr-11	ADMIN			0	0	5.5	3390	35					I		91	
1060	1847	SRYY NS 200	SRYY NS 200	NOS	NOS	1	0	0	0	0	F	3180	1514	SHUTTLE RACKET	YONEX	N	18-Apr-11	18-Apr-11	ADMIN			2	0	5.5	3180	35					I		91	
1059	1846	SRYY MP 010	SRYY MP 010	NOS	NOS	1	0	0	0	0	F	2180	1200	SHUTTLE RACKET	YONEX	N	18-Apr-11	18-Apr-11	ADMIN			2	0	5.5	2180	35					I		91	
1058	1845	SR NANO TEC	SR NANO TEC	NOS	NOS	1	0	0	0	0	F	4300	1290	SHUTTLE RACKET	TRUMP	N	16-Apr-11	16-Apr-11	ADMIN			0	0	5.5	4300	25					I		29	TRUMPH
1057	1844	SR METALLIX	SR METALLIX HEAD	NOS	NOS	1	0	0	0	0	F	4849	2660	SHUTTLE RACKET	HEAD SR	N	16-Apr-11	16-Apr-11	ADMIN			0	0	5.5	4849	25					I		93	head
1056	1843	SR NANO 30	SR NANO 30 HEAD	NOS	NOS	1	0	0	0	0	F	2349	1290	SHUTTLE RACKET	HEAD SR	N	16-Apr-11	16-Apr-11	ADMIN			0	0	5.5	2349	25					I		93	head
1055	1842	SRYY N RAY 60	SRYY N RAY 60	NOS	NOS	1	0	0	0	0	F	4690	2190	SHUTTLE RACKET	YONEX	N	16-Apr-11	16-Apr-11	ADMIN			2	0	5.5	4690	35					I		91	
1054	1841	SR LORDS	SR LORDS	NOS	NOS	1	0	0	0	0	F	299	125	SHUTTLE RACKET	FIERO	N	16-Apr-11	16-Apr-11	ADMIN			0	0	5.5	299	15					I		0	
1053	1840	SRYY NS 9000	SRYY NS 9000	NOS	NOS	1	0	0	0	0	F	12980	6490	SHUTTLE RACKET	YONEX	N	16-Apr-11	16-Apr-11	ADMIN			2	0	5.5	12980	35					I		91	
1052	1839	SRYY NS6000	SRYY NS 6000	NOS	NOS	1	0	0	0	0	F	8580	3430	SHUTTLE RACKET	YONEX	N	16-Apr-11	16-Apr-11	ADMIN			0	0	5.5	8580	50					I		91	
1051	1838	SRYY VOL 70	SRYY  VOL 70	NOS	NOS	1	0	0	0	0	F	17180	6875	SHUTTLE RACKET	YONEX	N	16-Apr-11	16-Apr-11	ADMIN			0	0	5.5	17180	5					I		91	
1050	1837	FOOT BALL 3 VECTOR X	FOOT BALL 3 VECTOR X	NOS	NOS	1	0	0	0	0	F	340	161.25	FOOT BALL	OTHERS	N	16-Apr-11	16-Apr-11	ADMIN			2	0	5.5	340	10					I		7	Vector x
1049	1836	FOOTBALL JR	FOOTBALL JR	NOS	NOS	1	0	0	0	0	F	220	150	FOOT BALL	OTHERS	N	16-Apr-11	16-Apr-11	ADMIN			0	0	5.5	220	15					I		7	Vector x
1048	1835	FOOT BALL VICKY PEARLIER	FOOT BALL VICKY PEARLIER	NOS	NOS	1	0	0	0	0	F	680	340	FOOT BALL	OTHERS	N	16-Apr-11	16-Apr-11	ADMIN			0	0	5.5	680	15					I		31	
1047	1834	BT 6 PRO TOUR WILSON	BT 6 PRO TOUR WILSON	NOS	NOS	1	0	0	0	0	F	3299	2150	OTHERS	GOODS	N	16-Apr-11	16-Apr-11	ADMIN			0	0	5.5	3299	15					I		60	
1046	1833	SRYY CAB 210	SRYY CAB 210	NOS	NOS	1	0	0	0	0	F	970	465	SHUTTLE RACKET	YONEX	N	14-Apr-11	14-Apr-11	ADMIN			0	0	5.5	970	30					I		91	
1045	1832	CRBT JR 1	CRBT JR 1	NOS	NOS	1	0	0	0	0	F	220	110	CRICKET  ACC	ALFA	N	14-Apr-11	14-Apr-11	ADMIN			5.5	0	5.5	220	10					I		57	
1044	1831	TWISTER VXF-136	TWISTER	NOS	NOS	1	0	0	0	0	F	430	135	FITNESS	TOPPRO	N	14-Apr-11	14-Apr-11	ADMIN			2	0	5.5	430	15					I		7	
1043	1830	SHOES LINING	SHOES LINING AYAD-005-1	PAIR	PAIR	1	0	0	0	0	F	9200	4029	SHOE	LINING SHOES	N	14-Apr-11	14-Apr-11	ADMIN			14.5	0	14.5	9200	34.78					I		0	
1042	1829	SS ASHAWAY	SS ASHAWAY	PAIR	PAIR	1	0	0	0	0	F	2000	600	OTHERS	GOODS	N	13-Apr-11	13-Apr-11	ADMIN			0	0	5.5	2000	30					I		0	
1041	1828	SS BABOLAT JR	SS BABOLAT	PAIR	PAIR	1	0	0	0	0	F	4000	600	OTHERS	GOODS	N	13-Apr-11	13-Apr-11	ADMIN			0	0	5.5	4000	60					I		0	
1040	1827	SS BABOLAT DRIVE LTD	SS BABOLAT DRIVE LTD	PAIR	PAIR	1	0	0	0	0	F	5000	2600	OTHERS	GOODS	N	13-Apr-11	13-Apr-11	ADMIN			0	0	5.5	5000	20					I		0	
1039	561	HEEL CUSHION	HEEL CUSHION	NOS	NOS	1	0	0	0	0	F	750	500	SUPPORTS	LP SUPPORTS	N	13-Apr-11	13-Apr-11	ADMIN			0	0	5.5	750	10					I	561	73	
1038	6208	ANKLE SUPPORT	ANKLE SUPPORT	NOS	NOS	1	0	0	0	0	F	160	55	SUPPORTS	YECHUN	N	13-Apr-11	13-Apr-11	ADMIN			0	0	5.5	160	15					I	6208	66	
1037	1826	"CARROM BOARD SET (COINS,STRIKERS & POWDER)"	CARROM BOARD BULLDOG	NOS	NOS	1	0	0	0	0	F	6950	3467	CARROM BOARD	SYNCO	N	12-Apr-11	12-Apr-11	ADMIN			0	0	5.5	6950	15					I		92	
1036	1825	CARROM BOARD SELLORA 	CARROM BOARD SELLORA 	NOS	NOS	1	0	0	0	0	F	1900	945	CARROM BOARD	SYNCO	N	12-Apr-11	12-Apr-11	ADMIN			0	0	5.5	1900	15					I		92	
1035	1824	CARROM BOARD COMMANDER 	CARROM BOARD COMMANDER 	NOS	NOS	1	0	0	0	0	F	2500	1275	CARROM BOARD	SYNCO	N	12-Apr-11	12-Apr-11	ADMIN			0	0	5.5	2500	15					I		92	
1034	9215	WRIST SUPPORT 	WRIST SUPPORT 	NOS	NOS	1	0	0	0	0	F	200	58	SUPPORTS	YECHUN	N	12-Apr-11	12-Apr-11	ADMIN			5.5	0	5.5	200	15					I	9215	66	
1033	9316	ELBOW SUPPORT 	ELBOW SUPPORT 	NOS	NOS	1	0	0	0	0	F	200	75	SUPPORTS	YECHUN	N	12-Apr-11	12-Apr-11	ADMIN			5.5	0	5.5	200	15					I	9316	66	
1032	9312	GYM GLOVES 	GYM GLOVES 	NOS	NOS	1	0	0	0	0	F	250	120	SUPPORTS	YECHUN	N	12-Apr-11	12-Apr-11	ADMIN			5.5	0	5.5	250	15					I	9312	66	
1031	1823	KNEE SUPPORT TOPPRO	KNEE SUPPORT TOPPRO	NOS	NOS	1	0	0	0	0	F	199	110	SUPPORTS	YECHUN	N	12-Apr-11	12-Apr-11	ADMIN			0	0	5.5	199	15					I		9	
1030	9202	KNEE SUPPORT Y	KNEE SUPPORT Y	NOS	NOS	1	0	0	0	0	F	200	75	SUPPORTS	YECHUN	N	12-Apr-11	12-Apr-11	ADMIN			0	0	5.5	200	15					I	9202	66	
1029	8844	KNEE SUPPORT Y	KNEE SUPPORT Y	NOS	NOS	1	0	0	0	0	F	300	125	SUPPORTS	YECHUN	N	12-Apr-11	12-Apr-11	ADMIN			0	0	5.5	300	15					I	8844	66	
1028	1000	OTHERS	OTHERS	NOS	NOS	1	0	0	0	0	F	300	175	OTHERS	GOODS	N	12-Apr-11	12-Apr-11	ADMIN			2	0	5.5	300	0					I		0	
1027	1822	SRYY CS 311	SRYY CS 311	NOS	NOS	1	0	0	0	0	F	815	380	SHUTTLE RACKET	YONEX	N	10-Apr-11	10-Apr-11	ADMIN			2	0	5.5	815	25					I		91	
1026	1821	SKIPPING ROPE VICKY	SKIPPING ROPE VICKY	NOS	NOS	1	0	0	0	0	F	120	55	OTHERS	GOODS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	120	15					I		31	
1025	1820	COCK JET 10	COCK JET 10	NOS	NOS	1	0	0	0	0	F	70	43	CHESS	OTHER	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	70	15					I		0	
1024	1819	CHESS MEN SUPER	CHESS MEN SUPER	NOS	NOS	1	0	0	0	0	F	120	65	CHESS	OTHER	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	120	5					I		31	
1023	1818	CHESS MEN MAHARAJA	CHESS MEN MAHARAJA	NOS	NOS	1	0	0	0	0	F	207	135	CHESS	OTHER	N	09-Apr-11	09-Apr-11	ADMIN			5.5	0	5.5	207	15					I		45	
1022	1817	CRBT  JUPITER	CRBT  JUPITER	NOS	NOS	1	0	0	0	0	F	560	280	CRICKET	CRICKET PADS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	560	15					I		31	
1021	1816	CRB VICKY M BALL	CRB VICKY M BALL	NOS	NOS	1	0	0	0	0	F	65	40	CRICKET	CRICKET PADS	N	09-Apr-11	09-Apr-11	ADMIN			5.5	0	5.5	65	10					I		31	
1020	1815	CRB VICKY Y BALL	"CRB VICKY Y BALL
"	NOS	NOS	1	0	0	0	0	F	55	35	CRICKET	CRICKET PADS	N	09-Apr-11	09-Apr-11	ADMIN			5.5	0	5.5	55	9					I		31	
1019	1814	WICKET STAND	WiCKET STAND	NOS	NOS	1	0	0	0	0	F	430	260	CRICKET	CRICKET PADS	N	09-Apr-11	09-Apr-11	ADMIN			5.5	0	5.5	430	15					I		0	
1018	1813	STR  ASHAWAY	STR  ASHAWAY	NOS	NOS	1	0	0	0	0	F	125	261.25	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	125	20					I		0	
1017	1812	STR SQ ASHAWAY	STR SQ ASHAWAY	NOS	NOS	1	0	0	0	0	F	650	320	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	650	20					I		0	
1016	1811	STR P SQ LIGHTNING	STR P SQ LIGHTNING	NOS	NOS	1	0	0	0	0	F	499	100	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	499	15					I		0	
1015	1810	STR K MONO	STR K MONO	NOS	NOS	1	0	0	0	0	F	225	95	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	399	15					I		0	
1014	1809	STR P HYBRID	STR P HYBRID	NOS	NOS	1	0	0	0	0	F	399	260	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	399	20					I		0	
1013	1808	STR  WIN SHEEP	STR  WIN SHEEP	NOS	NOS	1	0	0	0	0	F	125	19	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	125	20					I		0	
1012	1807	STR P T POLY	STR P T POLY	NOS	NOS	1	0	0	0	0	F	249	160	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	249	20					I		0	
1011	1806	STR PK P LEGEND	STR PK P LEGEND	NOS	NOS	1	0	0	0	0	F	100	15	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	100	25					I		7	Pro kennex
1010	1805	STR ASH	STR ASH	NOS	NOS	1	0	0	0	0	F	200	85	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	200	25					I		0	
1009	1804	STR PK MF 66	STR PK MF 66	NOS	NOS	1	0	0	0	0	F	250	75	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	250	25					I		7	
1008	1803	STR T PRM 65	STR T PRM 65	NOS	NOS	1	0	0	0	0	F	200	85	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	200	25					I		0	
1007	1802	STR  T PRM 66	STR  T PRM 66	NOS	NOS	1	0	0	0	0	F	250	100	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	250	25					I		0	
1006	1801	STR C AG 70	STR C AG 70	NOS	NOS	1	0	0	0	0	F	200	70	STRINGS	STRINGS	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	200	25					I		41	CARLTON
1005	1800	SHOES SHB 85 EX 	SHOES SHB 85 EX 	PAIR	PAIR	1	0	0	0	0	F	4650	2740	SHOE	YONEX SHOES	N	09-Apr-11	09-Apr-11	ADMIN			0	0	14.5	4650	15					I		91	
1004	1799	GRIP YY ROUND	GRIP YY ROUND	NOS	NOS	1	0	0	0	0	F	55	372	OTHERS	GOODS	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	55	10					I		91	YONEX
1003	1798	GRIP YY LONG	GRIP YY LONG	NOS	NOS	1	0	0	0	0	F	135	71	OTHERS	GOODS	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	135	20					I		91	
1002	1797	TRH AIRFLOW 5	TRH AIRFLOW 5	NOS	NOS	1	0	0	0	0	F	0	0	TENNIS RACKET	HEAD.	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	9580	25					I		93	head
1001	1796	SRYY ARC SAB 5	SRYY ARC SAB 5	NOS	NOS	1	0	0	0	0	F	9580	4750	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	9580	40					I		91	
1000	1795	SRYY AR 900 POW	SRYY  AR 900 POW	NOS	NOS	1	0	0	0	0	F	14750	7000	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	14750	40					I		91	
999	1794	SRYY ARC 05 TOUR	SRYY ARC 05 TOUR	NOS	NOS	1	0	0	0	0	F	8350	3890	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	8350	35					I		91	
998	1793	SRYY Z SLASH	SRYY Z SLASH	NOS	NOS	1	0	0	0	0	F	22845	9364	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	22845	45					I		91	
997	1792	SRYY 9900	SRYY NS 9900	NOS	NOS	1	0	0	0	0	F	20830	8029	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	20830	40					I		91	
996	1791	SRYY MP 22 +	SRYY MP 22 +	NOS	NOS	1	0	0	0	0	F	3550	1650	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	3550	30					I		91	
995	1790	SRYY ARC 8 DX	SRYY  ARC 8 DX	NOS	NOS	1	0	0	0	0	F	22619	10771	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	22619	45					I		91	
994	1789	VOLLEY  BALL MIKASA	YOLY BALL MIKISA	NOS	NOS	1	0	0	0	0	F	650	343	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	1215	20					I		91	
993	1788	NET YY BN 143C	NET YY BN 143C	NOS	NOS	1	0	0	0	0	F	1690	930	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	1690	15					I	BN 143 PRO	91	
992	1787	SRYY NS 100 JR	SRYY NS 100 JR	NOS	NOS	1	0	0	0	0	F	2180	1120	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			0	0	5.5	2180	30					I		91	YONEX
991	1786	SRYY VOL 80	SRYY VOL 80	NOS	NOS	1	0	0	0	0	F	18155	8676	SHUTTLE RACKET	YONEX	N	09-Apr-11	09-Apr-11	ADMIN			2	0	5.5	18155	35					I		91	
